ID, SigID, X, Y, P,al,az, signatureOrigin
User001,001_05,18.044189506768667,34.30801502639752,45.00173958092557,NaN,NaN,Genuine
User001,001_05,11.573794278695006,26.66963813858605,40.356276224182714,NaN,NaN,Genuine
User001,001_05,32.704951339708565,39.10916700352443,54.55060744191944,NaN,NaN,Genuine
User001,001_05,16.575857016519606,24.957048842957956,25.777293097687064,NaN,NaN,Genuine
User001,001_06,18.429648433855593,57.99446003751886,61.6758010584018,NaN,NaN,Genuine
User001,001_06,19.00583956530027,47.7404514594059,35.655286676939866,NaN,NaN,Genuine
User001,001_06,49.60260067242421,62.32969324622625,78.19277169622221,NaN,NaN,Genuine
User001,001_06,21.408614028952147,45.59036205659932,64.14901235722597,NaN,NaN,Genuine
User001,001_07,61.25641353848253,46.724453743823744,77.96167038240121,NaN,NaN,Genuine
User001,001_07,51.63214492723082,59.793875506660854,79.5077101775971,NaN,NaN,Genuine
User001,001_07,60.750217832828994,66.58552306130235,98.47014781147725,NaN,NaN,Genuine
User001,001_07,62.80781354123063,26.437828564218577,77.30034302004836,NaN,NaN,Genuine
User001,001_08,26.589734876537662,38.390798990651824,56.71366912026185,NaN,NaN,Genuine
User001,001_08,14.726560443292154,40.77510081701366,69.11881719639639,NaN,NaN,Genuine
User001,001_08,33.80921055719968,59.54463166382664,35.43099179044577,NaN,NaN,Genuine
User001,001_08,23.21039280896117,39.2907583298921,34.57812327733125,NaN,NaN,Genuine
User001,001_09,53.235298419658264,110.26836063067007,164.92689767004094,NaN,NaN,Genuine
User001,001_09,58.958238641146565,106.04625524119336,160.23684051135155,NaN,NaN,Genuine
User001,001_09,75.49659486480648,116.54483212556949,165.73007088978449,NaN,NaN,Genuine
User001,001_09,55.451644651426285,99.12638958341515,168.02376406410608,NaN,NaN,Genuine
User001,001_10,34.88127634561156,37.58097025562304,102.72781528758993,NaN,NaN,Genuine
User001,001_10,27.502685588701898,26.899405697354375,130.70379886120145,NaN,NaN,Genuine
User001,001_10,29.10709518744159,50.19853764712288,74.582345956309,NaN,NaN,Genuine
User001,001_10,34.44274797800266,52.39145063590171,79.21488384427315,NaN,NaN,Genuine
User001,001_11,34.1406885335596,63.042250461202755,83.5028942928972,NaN,NaN,Genuine
User001,001_11,26.441322114361004,49.32907842683388,133.10703795380846,NaN,NaN,Genuine
User001,001_11,27.144646512267958,63.833746742514364,49.32060104777822,NaN,NaN,Genuine
User001,001_11,36.516048389780195,60.94143337451511,67.44637679209092,NaN,NaN,Genuine
User001,001_12,23.774790318790373,38.40654324949898,52.342111624342934,NaN,NaN,Genuine
User001,001_12,17.354396216929747,32.10309453681703,62.32435719589722,NaN,NaN,Genuine
User001,001_12,29.62954340537684,54.25247366858182,59.05401365293548,NaN,NaN,Genuine
User001,001_12,18.969380574019468,44.927695397212766,38.048697734477415,NaN,NaN,Genuine
User001,001_13,24.54309576942947,42.80420362792311,40.12601393860518,NaN,NaN,Genuine
User001,001_13,12.441277705776642,30.485993708335513,39.955297276079435,NaN,NaN,Genuine
User001,001_13,43.32224490440769,46.93288096898601,94.53083387069621,NaN,NaN,Genuine
User001,001_13,26.607101601410225,35.606553662773095,57.152782998648576,NaN,NaN,Genuine
User001,001_14,20.67961380057369,40.546821413597605,64.1235602760921,NaN,NaN,Genuine
User001,001_14,22.298299807484355,34.61882084577034,84.21964865894925,NaN,NaN,Genuine
User001,001_14,36.89250342887794,44.961386079861335,36.721044214962966,NaN,NaN,Genuine
User001,001_14,17.28571989536803,31.347183512201898,48.49559180963689,NaN,NaN,Genuine
User001,001_15,63.49842970120422,67.34694129182459,123.18326847895814,NaN,NaN,Genuine
User001,001_15,49.67557002873021,56.46431917727798,157.7068905360352,NaN,NaN,Genuine
User001,001_15,43.41487572647685,67.59515989476496,88.98927546087897,NaN,NaN,Genuine
User001,001_15,62.0409069960798,75.85167670599411,119.8085465909213,NaN,NaN,Genuine
User001,001_16,18.951167867931968,34.312961357798585,59.608094589518274,NaN,NaN,Genuine
User001,001_16,12.710910432171831,25.644169206658596,76.98838531764562,NaN,NaN,Genuine
User001,001_16,38.07579293091155,42.776334536261,55.207719758528896,NaN,NaN,Genuine
User001,001_16,25.808800272507774,41.76805956527003,40.2244903205546,NaN,NaN,Genuine
User001,001_17,27.953903814203425,44.283934492984805,44.40583311059424,NaN,NaN,Genuine
User001,001_17,18.293305302657,35.29104436436889,60.98021360965806,NaN,NaN,Genuine
User001,001_17,33.576663200675796,45.54115462875862,41.85280927719322,NaN,NaN,Genuine
User001,001_17,28.34215385416014,31.99254689116598,23.914669969837497,NaN,NaN,Genuine
User001,001_18,27.112393181223776,34.5590150636727,59.64438880637912,NaN,NaN,Genuine
User001,001_18,14.5869647158372,33.18432901617297,78.36985843070967,NaN,NaN,Genuine
User001,001_18,35.37671244031688,49.32708237975655,54.737521499563634,NaN,NaN,Genuine
User001,001_18,26.60531689107222,43.6870045409913,44.80925258900176,NaN,NaN,Genuine
User001,001_19,46.63169855240508,37.339405770437146,74.0331365776911,NaN,NaN,Genuine
User001,001_19,35.05757647993107,32.08759279583789,101.22851622049573,NaN,NaN,Genuine
User001,001_19,26.734615012035423,59.54053264608469,71.19787284611535,NaN,NaN,Genuine
User001,001_19,41.75234597025738,49.351551551645535,56.733881478536716,NaN,NaN,Genuine
User001,001_20,35.595435425136195,43.53869215771095,65.14331776183815,NaN,NaN,Genuine
User001,001_20,27.765931579662986,37.96266622550613,86.42013288192213,NaN,NaN,Genuine
User001,001_20,17.75454975623248,50.7578688448816,53.40694286032151,NaN,NaN,Genuine
User001,001_20,27.338445196650365,28.130292812507733,42.88599421303877,NaN,NaN,Genuine
User001,001_21,33.16197282445411,44.3957163634758,68.94296038285275,NaN,NaN,Genuine
User001,001_21,22.840937672451595,34.61651484621632,51.72379695573454,NaN,NaN,Genuine
User001,001_21,39.5165844163494,45.04162811907981,59.89286123457216,NaN,NaN,Genuine
User001,001_21,29.40503550268696,37.15296807835423,52.36083494032892,NaN,NaN,Genuine
User001,001_22,57.34112416479187,57.51407538398175,80.89190344349913,NaN,NaN,Genuine
User001,001_22,40.441819892194864,52.66854851200641,113.91045146492962,NaN,NaN,Genuine
User001,001_22,28.415827687308532,72.03723394296046,49.991261421100226,NaN,NaN,Genuine
User001,001_22,49.365914203114215,67.6590484428311,63.451687078347646,NaN,NaN,Genuine
User001,001_23,27.912956467435734,40.63876589529127,62.5295534687,NaN,NaN,Genuine
User001,001_23,12.981210148415435,34.1719784278531,32.41931237263595,NaN,NaN,Genuine
User001,001_23,30.525509986284067,44.35340269576166,79.05441694555206,NaN,NaN,Genuine
User001,001_23,22.063156610825263,36.714293432625006,61.51135189688013,NaN,NaN,Genuine
User001,001_170_02,97.64784646820023,162.15144620632236,225.7238338018376,NaN,NaN,Forged
User001,001_170_02,102.74733572600695,183.6643727017393,260.1051155965463,NaN,NaN,Forged
User001,001_170_02,117.90018816158093,183.0731708594941,137.31287861838157,NaN,NaN,Forged
User001,001_170_02,90.2991780334027,233.6170712746577,225.41237386191855,NaN,NaN,Forged
User001,001_170_03,163.80235106866374,262.41709275433846,333.11867933785527,NaN,NaN,Forged
User001,001_170_03,176.40754752961408,297.0817652006761,327.74699617854895,NaN,NaN,Forged
User001,001_170_03,146.8672961267996,301.87069421510716,234.0167984148008,NaN,NaN,Forged
User001,001_170_03,171.92937589296645,306.5549256531165,283.32734315136383,NaN,NaN,Forged
User001,001_170_04,109.47953211989123,185.74014421229845,184.08571537645037,NaN,NaN,Forged
User001,001_170_04,101.51788529008468,225.05249741007836,226.21601552668076,NaN,NaN,Forged
User001,001_170_04,117.49199986927044,213.74699923132584,88.1116688110847,NaN,NaN,Forged
User001,001_170_04,106.04510045568418,287.0257092150452,134.12462232635568,NaN,NaN,Forged
User001,001_188_01,131.80366306321443,332.6878197168464,418.2891588945556,NaN,NaN,Forged
User001,001_188_01,98.49222197591419,309.695033280646,465.4499466647624,NaN,NaN,Forged
User001,001_188_01,108.74332543770687,401.894640236352,304.8537156394402,NaN,NaN,Forged
User001,001_188_01,130.57998813691802,445.8472405304906,401.4822243645497,NaN,NaN,Forged
User001,001_188_02,218.10625954808577,975.7375717670421,503.19176946947783,NaN,NaN,Forged
User001,001_188_02,205.64824266401504,1015.1300682962495,486.43349202063337,NaN,NaN,Forged
User001,001_188_02,304.5431436106854,960.0782436799584,430.1040720191662,NaN,NaN,Forged
User001,001_188_02,209.13916176242367,902.3965924585939,545.3718225073093,NaN,NaN,Forged
User001,001_188_03,195.81070784905054,522.017143998112,573.8184996870883,NaN,NaN,Forged
User001,001_188_03,171.96855346159927,532.141814903682,578.9458063804027,NaN,NaN,Forged
User001,001_188_03,204.2798382677026,574.0706626276091,391.58751396140605,NaN,NaN,Forged
User001,001_188_03,183.43614075347242,508.76152092323736,460.0325980837249,NaN,NaN,Forged
User001,001_188_04,147.86285417975188,438.7530112697271,428.6949783394299,NaN,NaN,Forged
User001,001_188_04,147.16458537784982,617.3161204172236,456.91042689997454,NaN,NaN,Forged
User001,001_188_04,219.68416883094605,408.0789619223556,284.03284030654015,NaN,NaN,Forged
User001,001_188_04,189.4440346981497,437.9917316208279,321.5375001412851,NaN,NaN,Forged
User001,001_196_01,48.317913808437694,116.40417464138437,168.4879753573372,NaN,NaN,Forged
User001,001_196_01,54.56820768492079,138.49410214999077,163.05564054819774,NaN,NaN,Forged
User001,001_196_01,71.73896592694247,192.5616592304813,99.21204643236489,NaN,NaN,Forged
User001,001_196_01,35.336380047785724,182.56711733298556,134.1567417321767,NaN,NaN,Forged
User002,002_05,25.348781164700807,144.1351387745876,64.50745456760241,NaN,NaN,Genuine
User002,002_05,18.761518045818434,107.04502871120708,81.06977924582608,NaN,NaN,Genuine
User002,002_05,14.357439190936578,167.6805262925302,65.76550743777621,NaN,NaN,Genuine
User002,002_05,18.09949701679449,110.07115503403679,131.13323475737175,NaN,NaN,Genuine
User002,002_06,23.32977978668429,201.02921010698338,70.51097542681278,NaN,NaN,Genuine
User002,002_06,26.848670162271553,151.4848451335685,100.25345739045173,NaN,NaN,Genuine
User002,002_06,15.539398970096734,249.29118721843648,70.8730596154411,NaN,NaN,Genuine
User002,002_06,15.10969532772525,187.49370973307614,148.6450332597339,NaN,NaN,Genuine
User002,002_07,21.470602641023632,123.90469224385154,121.95184326178763,NaN,NaN,Genuine
User002,002_07,20.071270975015864,134.11890888452277,146.06282487747845,NaN,NaN,Genuine
User002,002_07,13.200924769739036,118.02585728471747,141.14614773428266,NaN,NaN,Genuine
User002,002_07,15.272245048911556,123.21993910278357,118.37552021008192,NaN,NaN,Genuine
User002,002_08,23.72896548547609,90.61940583888168,75.69645945227099,NaN,NaN,Genuine
User002,002_08,18.700762912198087,88.74934389060594,89.67521179617187,NaN,NaN,Genuine
User002,002_08,20.29221739919163,99.15903252384008,95.3800595096529,NaN,NaN,Genuine
User002,002_08,17.450572369011887,102.81978468269351,117.95890107299991,NaN,NaN,Genuine
User002,002_09,26.745691316160524,173.94645265101113,79.59290400034321,NaN,NaN,Genuine
User002,002_09,19.03764007455343,126.21317046489567,81.54181454951663,NaN,NaN,Genuine
User002,002_09,17.278256218146794,191.55653275770888,74.83446112389488,NaN,NaN,Genuine
User002,002_09,21.48095172444776,119.77454476175453,154.85902529593028,NaN,NaN,Genuine
User002,002_10,19.297843076117406,102.8745969799839,136.35222132233383,NaN,NaN,Genuine
User002,002_10,30.18353976110932,111.76201742118768,124.52416086022092,NaN,NaN,Genuine
User002,002_10,29.234750977289206,140.82142532981686,141.50359115323312,NaN,NaN,Genuine
User002,002_10,17.86744170972069,92.62067222175105,75.1747644265911,NaN,NaN,Genuine
User002,002_11,29.504842522713584,243.51420619336682,71.87739016736508,NaN,NaN,Genuine
User002,002_11,21.516829685660085,213.38680279182606,62.601267839631426,NaN,NaN,Genuine
User002,002_11,12.674582686054254,270.53711168685186,88.04413429405501,NaN,NaN,Genuine
User002,002_11,21.92055668136052,192.21359301960163,133.72644849446613,NaN,NaN,Genuine
User002,002_12,28.221394617435763,112.19893663890794,68.60432012678123,NaN,NaN,Genuine
User002,002_12,21.1589728049792,107.45944283343914,78.45355096092979,NaN,NaN,Genuine
User002,002_12,16.50250799253026,121.9559241096189,65.95097420271959,NaN,NaN,Genuine
User002,002_12,22.425605737496355,81.51132396117103,161.395446075713,NaN,NaN,Genuine
User002,002_13,22.14049166390234,105.42488230668626,71.63085889851789,NaN,NaN,Genuine
User002,002_13,16.38583230297339,123.37139824300955,68.82780068371622,NaN,NaN,Genuine
User002,002_13,18.981678837770943,75.28683359863795,81.17867957902628,NaN,NaN,Genuine
User002,002_13,17.5843508851641,109.77582245287284,123.94831119708886,NaN,NaN,Genuine
User002,002_14,17.91567057802984,89.15780322663007,92.01780008788178,NaN,NaN,Genuine
User002,002_14,16.223595940928934,127.00391014664908,84.23156752089395,NaN,NaN,Genuine
User002,002_14,20.308855644502483,64.82056066243516,80.59542984467338,NaN,NaN,Genuine
User002,002_14,15.330512193804836,94.8041656548525,150.72564207865284,NaN,NaN,Genuine
User002,002_15,26.25948776419323,95.71253676628852,97.89440618361088,NaN,NaN,Genuine
User002,002_15,21.84964053422727,113.93669026863662,85.44828683115794,NaN,NaN,Genuine
User002,002_15,15.89103031995333,96.59447864385218,90.51574517158272,NaN,NaN,Genuine
User002,002_15,18.386339573656585,83.78319780913522,97.29816478750335,NaN,NaN,Genuine
User002,002_16,25.88839566166224,134.3833117522634,79.97493131210904,NaN,NaN,Genuine
User002,002_16,22.07729005900798,122.3240297545012,118.21523313524895,NaN,NaN,Genuine
User002,002_16,14.341946650316315,147.4545248677204,96.71987903781087,NaN,NaN,Genuine
User002,002_16,16.228457060328818,124.60569401648982,136.9977521104207,NaN,NaN,Genuine
User002,002_17,29.11441896083697,114.73811699481665,95.17038515216632,NaN,NaN,Genuine
User002,002_17,21.881512155460506,105.24325024795161,101.85294155240858,NaN,NaN,Genuine
User002,002_17,17.528842650210652,106.42375728147289,96.51394475528312,NaN,NaN,Genuine
User002,002_17,19.65188295616536,101.90550561805145,131.47041903960186,NaN,NaN,Genuine
User002,002_18,33.61904982913464,145.0037213163989,113.70837497019583,NaN,NaN,Genuine
User002,002_18,28.577383950518314,108.66744672993816,84.11217467497048,NaN,NaN,Genuine
User002,002_18,16.986418406197433,146.55250756638807,108.44610532294288,NaN,NaN,Genuine
User002,002_18,25.439257728793628,126.4911788085135,117.87767180256611,NaN,NaN,Genuine
User002,002_19,33.74043233593269,141.15553399709142,146.9504033806896,NaN,NaN,Genuine
User002,002_19,29.257317636456108,130.7646179469347,145.29770753130143,NaN,NaN,Genuine
User002,002_19,27.25944469703163,141.65713383406606,163.0638297162174,NaN,NaN,Genuine
User002,002_19,25.82803802266875,117.28054195014111,130.97577348736777,NaN,NaN,Genuine
User002,002_20,50.255406337120284,130.41882556220492,118.67639986963232,NaN,NaN,Genuine
User002,002_20,42.00974380071731,109.93875398506951,118.28894215205521,NaN,NaN,Genuine
User002,002_20,34.99447110440945,128.27875537482225,135.88214610862227,NaN,NaN,Genuine
User002,002_20,41.44837837949527,101.32496014157827,118.19694734467915,NaN,NaN,Genuine
User002,002_21,25.1148412099693,148.39994257995366,124.59271229973804,NaN,NaN,Genuine
User002,002_21,22.039630718189457,121.42693691421108,94.54263560095406,NaN,NaN,Genuine
User002,002_21,12.884764321014329,124.03015377574144,122.12400200432462,NaN,NaN,Genuine
User002,002_21,15.577233613487863,112.8175038811998,137.63322730503907,NaN,NaN,Genuine
User002,002_22,23.579313124521672,156.51375844384538,114.28424023413665,NaN,NaN,Genuine
User002,002_22,20.8327448736615,120.06940876239366,109.75771472084654,NaN,NaN,Genuine
User002,002_22,14.077038489274265,151.74195676985377,127.38564255073575,NaN,NaN,Genuine
User002,002_22,14.704556991593275,143.43070972879855,105.72734845244776,NaN,NaN,Genuine
User002,002_23,23.147292321728408,166.77533931188992,110.93673263015313,NaN,NaN,Genuine
User002,002_23,18.616297590731904,135.0505609764962,98.57498178977434,NaN,NaN,Genuine
User002,002_23,19.1100271660705,141.5548932320901,121.28165717734696,NaN,NaN,Genuine
User002,002_23,16.61616642668525,140.5995687664858,103.19842342299569,NaN,NaN,Genuine
User002,002_177_01,145.62677858696586,555.3097717734595,507.30003931067824,NaN,NaN,Forged
User002,002_177_01,162.42861510816704,543.9223365512362,552.7172810246819,NaN,NaN,Forged
User002,002_177_01,151.9297906385489,507.1370173316092,502.4557083498106,NaN,NaN,Forged
User002,002_177_01,149.62268446448695,496.76094410290426,509.8600361009241,NaN,NaN,Forged
User002,002_177_02,175.75682323067207,548.1902670534158,571.033674232443,NaN,NaN,Forged
User002,002_177_02,193.85078793242047,590.0904905316532,522.6043348326298,NaN,NaN,Forged
User002,002_177_02,177.4526946404966,522.0205259071203,483.1962420176236,NaN,NaN,Forged
User002,002_177_02,176.02586854019887,563.7170628802917,504.3898833126468,NaN,NaN,Forged
User002,002_177_03,144.0853477869205,456.39283833170566,687.6298246814266,NaN,NaN,Forged
User002,002_177_03,156.61444297523627,492.2216752618531,694.1626742746621,NaN,NaN,Forged
User002,002_177_03,159.08962161309003,440.1447937049754,599.9998129452666,NaN,NaN,Forged
User002,002_177_03,149.10094084267234,490.1140196555238,635.3243586437643,NaN,NaN,Forged
User002,002_177_04,196.8109051579664,817.3748452302032,582.4095471957438,NaN,NaN,Forged
User002,002_177_04,214.77913081903023,772.5514334692666,535.0376115088568,NaN,NaN,Forged
User002,002_177_04,206.95178609964148,742.893962054586,563.2155895831098,NaN,NaN,Forged
User002,002_177_04,203.99068048763937,804.9609112790477,463.124981574895,NaN,NaN,Forged
User002,002_179_01,507.42347234627505,1125.1319743065255,1936.939464501238,NaN,NaN,Forged
User002,002_179_01,477.8258125148765,1245.1473117850999,1958.8452013780923,NaN,NaN,Forged
User002,002_179_01,488.3088942839298,1118.156102710245,1917.3826140318251,NaN,NaN,Forged
User002,002_179_01,489.51363438514943,1147.262039027598,1646.8179835387618,NaN,NaN,Forged
User002,002_179_02,264.6187076819804,1087.6237687944097,2027.2623137998685,NaN,NaN,Forged
User002,002_179_02,251.9900242329217,1060.6260978596272,1740.0974156059872,NaN,NaN,Forged
User002,002_179_02,266.91712460099404,928.3420292929236,1817.0590326932204,NaN,NaN,Forged
User002,002_179_02,237.6917307511988,981.5113974612619,1662.7397991821563,NaN,NaN,Forged
User003,003_05,27.008075831643488,86.92072654321416,122.36783649658774,NaN,NaN,Genuine
User003,003_05,25.189094834517984,72.15081101483734,167.14624352501892,NaN,NaN,Genuine
User003,003_05,64.80145711584667,318.38407421283557,130.8762077790994,NaN,NaN,Genuine
User003,003_05,26.985242066779804,152.90648673515733,94.82134871645184,NaN,NaN,Genuine
User003,003_06,24.691798595123576,93.21041343571417,141.57926625694157,NaN,NaN,Genuine
User003,003_06,22.129882340118456,85.54090847989762,178.11840924784408,NaN,NaN,Genuine
User003,003_06,57.117715146266434,315.5834525394842,180.04892145090312,NaN,NaN,Genuine
User003,003_06,20.31689727629405,163.0347252746629,149.8979664135578,NaN,NaN,Genuine
User003,003_07,58.549551146575304,247.3831917675358,133.7841702001291,NaN,NaN,Genuine
User003,003_07,45.11458216007986,255.49923523351188,122.62243923885318,NaN,NaN,Genuine
User003,003_07,50.50070802678677,101.13212775908883,90.27980081056386,NaN,NaN,Genuine
User003,003_07,55.82950959466822,286.87498085675503,102.91832869358876,NaN,NaN,Genuine
User003,003_08,34.207200677793594,125.66845866038233,138.93162749565911,NaN,NaN,Genuine
User003,003_08,21.800329345449594,168.96417505814972,160.6055314035737,NaN,NaN,Genuine
User003,003_08,54.947949350734234,320.36801286392284,120.90288370295222,NaN,NaN,Genuine
User003,003_08,29.269179475692678,306.4473288753114,115.14084459359935,NaN,NaN,Genuine
User003,003_09,50.27883018502533,209.5862559901462,110.0757728731052,NaN,NaN,Genuine
User003,003_09,45.56672288336242,143.8857283304339,146.70353062302163,NaN,NaN,Genuine
User003,003_09,63.09046139804747,255.52557746617342,101.3396454384881,NaN,NaN,Genuine
User003,003_09,46.714798343894095,45.17395799629061,105.23688501258484,NaN,NaN,Genuine
User003,003_10,33.56952804510578,91.08835912373038,157.98372683656328,NaN,NaN,Genuine
User003,003_10,41.5459927336608,81.95289073301892,159.90333180790714,NaN,NaN,Genuine
User003,003_10,66.00620336170753,254.53800925275817,140.8240835169685,NaN,NaN,Genuine
User003,003_10,37.443954874476475,117.2479077798283,135.80504776707733,NaN,NaN,Genuine
User003,003_11,29.392961578031663,188.13651678979008,133.6392052026829,NaN,NaN,Genuine
User003,003_11,23.77486402290584,233.59586142760975,152.24539113250967,NaN,NaN,Genuine
User003,003_11,57.02832564446569,301.4916118462724,158.2495110086751,NaN,NaN,Genuine
User003,003_11,26.585225079923582,373.62340667093224,133.0189426140031,NaN,NaN,Genuine
User003,003_12,38.74819600002378,227.50875958813492,152.28888094311375,NaN,NaN,Genuine
User003,003_12,40.3232259261367,260.0358813937716,170.55765708701048,NaN,NaN,Genuine
User003,003_12,62.75084915765125,314.0935310592238,177.48352509071503,NaN,NaN,Genuine
User003,003_12,38.412236235363075,389.33422001361254,148.05684030071953,NaN,NaN,Genuine
User003,003_13,62.242459218510284,321.44339900293386,180.22787590840687,NaN,NaN,Genuine
User003,003_13,57.58362250490258,277.4129869818164,165.60267771479994,NaN,NaN,Genuine
User003,003_13,35.45482871658919,238.5214472044138,112.5423570339745,NaN,NaN,Genuine
