ID, SigID, X, Y, P,al,az, signatureOrigin
UserA01,A01_G_4,5.83884058164414,46.0655407788818,43.312163180541326,NaN,NaN,Genuine
UserA01,A01_G_4,7.2897211577417815,36.28590859354911,41.54673724818687,NaN,NaN,Genuine
UserA01,A01_G_4,5.46636678279806,40.37422917911744,48.95845025856049,NaN,NaN,Genuine
UserA01,A01_G_5,9.711537526057707,47.814502684411686,49.819438402832276,NaN,NaN,Genuine
UserA01,A01_G_5,5.341962180991812,46.95262292170004,42.505362883761215,NaN,NaN,Genuine
UserA01,A01_G_5,8.798449840646146,34.20129944999436,54.578041519907664,NaN,NaN,Genuine
UserA01,A01_R_1,9.818581882698282,45.61473349185186,62.63069281169262,NaN,NaN,Genuine
UserA01,A01_R_1,11.887388439364555,40.96757271576454,56.52325171184021,NaN,NaN,Genuine
UserA01,A01_R_1,10.429707490771099,37.92581498380777,64.9505257309613,NaN,NaN,Genuine
UserA01,A01_R_10,5.873902242226865,58.916308005857545,69.8072667480833,NaN,NaN,Genuine
UserA01,A01_R_10,5.608819886164759,47.26852146882191,58.31448627044179,NaN,NaN,Genuine
UserA01,A01_R_10,7.08322325676218,72.99239495622888,72.60714796809037,NaN,NaN,Genuine
UserA01,A01_R_2,11.090350023661067,40.98248075076305,65.15458029540163,NaN,NaN,Genuine
UserA01,A01_R_2,12.46583741941492,31.337568514170528,54.90511727237954,NaN,NaN,Genuine
UserA01,A01_R_2,12.69713902875594,39.530045038938475,69.41508832890045,NaN,NaN,Genuine
UserA01,A01_R_3,8.774239629767582,37.448590122572476,61.98322222707288,NaN,NaN,Genuine
UserA01,A01_R_3,6.34087743740459,33.49252256226231,54.87095851002805,NaN,NaN,Genuine
UserA01,A01_R_3,9.29473816007042,41.46989186510752,71.75821634621215,NaN,NaN,Genuine
UserA01,A01_R_4,4.942605800885721,51.34791897461566,66.74689992995197,NaN,NaN,Genuine
UserA01,A01_R_4,5.666792552286847,41.40288101429919,56.00168188208737,NaN,NaN,Genuine
UserA01,A01_R_4,6.824162209483404,46.24134929693432,69.0714558754551,NaN,NaN,Genuine
UserA01,A01_R_5,8.440941497092041,55.439663471426194,65.39759444313674,NaN,NaN,Genuine
UserA01,A01_R_5,5.446298371383815,46.150279475987745,55.320361449489475,NaN,NaN,Genuine
UserA01,A01_R_5,7.9053448436138485,39.69173286233997,67.1468932178191,NaN,NaN,Genuine
UserA01,A01_R_6,7.857689494058853,56.95985290995936,67.20212657300549,NaN,NaN,Genuine
UserA01,A01_R_6,6.856282375528332,39.98106786563429,55.21922111484547,NaN,NaN,Genuine
UserA01,A01_R_6,8.98916250926499,60.389673913080415,68.3979942900609,NaN,NaN,Genuine
